"usstate","local_year","local_month","o3maxvalue","rank"
"Texas",2011,11,0.0323006134969325,9
"Colorado",2011,11,0.0308333333333333,10
"Georgia",2011,11,0.0304666666666667,11
"Arkansas",2011,11,0.0304,12
"California",2011,11,0.0296832884097035,13
"Connecticut",2011,11,0.0285932203389831,14
"Nevada",2011,11,0.0284,15
"Maine",2011,11,0.02795,16
"District Of Columbia",2011,11,0.0279056603773585,17
"Minnesota",2011,11,0.0272727272727273,18
"South Dakota",2011,11,0.0269666666666667,19
"Ohio",2011,11,0.0265679012345679,20
"Utah",2011,11,0.0264666666666667,21
"Pennsylvania",2011,11,0.0262674418604651,22
"Delaware",2011,11,0.02575,23
"Maryland",2011,11,0.0251481481481482,24
"Massachusetts",2011,11,0.0251034482758621,25
"Illinois",2011,11,0.0249807692307692,26
"Iowa",2011,11,0.0246842105263158,27
"New York",2011,11,0.0245304347826087,28
"Kansas",2011,11,0.0244666666666667,29
"New Jersey",2011,11,0.0234333333333333,30
"North Dakota",2011,11,0.0234333333333333,31
"Country Of Mexico",2011,11,0.0215,32
"Oregon",2011,11,0.0208148148148148,33
"Hawaii",2011,12,0.0397142857142857,1
"Wyoming",2011,12,0.0347096774193548,2
"Florida",2011,12,0.0344516129032258,3
"New Mexico",2011,12,0.0271724137931035,4
"Arizona",2011,12,0.0269139784946236,5
"Oklahoma",2011,12,0.0267826086956522,6
"North Carolina",2011,12,0.0266129032258065,7
"Louisiana",2011,12,0.0256774193548387,8
"Texas",2011,12,0.0256477272727273,9
"Georgia",2011,12,0.0255161290322581,10
"Maine",2011,12,0.0253728813559322,11
"California",2011,12,0.0249808429118774,12
"South Dakota",2011,12,0.024741935483871,13
"Arkansas",2011,12,0.0244838709677419,14
"Connecticut",2011,12,0.0236415094339623,15
"North Dakota",2011,12,0.0233548387096774,16
"Colorado",2011,12,0.0215789473684211,17
"New York",2011,12,0.0213025210084034,18
"Kansas",2011,12,0.0207741935483871,19
"District Of Columbia",2011,12,0.02040625,20
"Ohio",2011,12,0.0203655913978495,21
"Pennsylvania",2011,12,0.0202823529411765,22
"Massachusetts",2011,12,0.0201290322580645,23
"Maryland",2011,12,0.0196333333333333,24
"New Jersey",2011,12,0.0196129032258065,25
"Delaware",2011,12,0.0193333333333333,26
"Illinois",2011,12,0.0190344827586207,27
"Nevada",2011,12,0.0189032258064516,28
"Iowa",2011,12,0.0187,29
"Utah",2011,12,0.016258064516129,30
"Country Of Mexico",2011,12,0.0144666666666667,31
"Oregon",2011,12,0.0101290322580645,32
"Florida",2012,1,0.0389677419354839,1
"Wyoming",2012,1,0.0356166666666666,2
"Hawaii",2012,1,0.0313225806451612,3
"Louisiana",2012,1,0.0297096774193548,4
"Oklahoma",2012,1,0.0293928571428571,5
"New Mexico",2012,1,0.029,6
"North Carolina",2012,1,0.0281578947368421,7
"Colorado",2012,1,0.0280322580645161,8
"Texas",2012,1,0.0278142076502732,9
"Maine",2012,1,0.0277741935483871,10
"Arizona",2012,1,0.0274712643678161,11
"Arkansas",2012,1,0.0273870967741935,12
"Connecticut",2012,1,0.0267096774193549,13
"North Dakota",2012,1,0.0261612903225807,14
"California",2012,1,0.026138719512195,15
"Georgia",2012,1,0.0260645161290323,16
"South Dakota",2012,1,0.0260322580645161,17
"Maryland",2012,1,0.0240363636363636,18
"Kansas",2012,1,0.0238709677419355,19
"Nevada",2012,1,0.0231935483870968,20
"Delaware",2012,1,0.0231666666666667,21
"Pennsylvania",2012,1,0.0230732758620689,22
"District Of Columbia",2012,1,0.0230483870967742,23
"Iowa",2012,1,0.022741935483871,24
"Utah",2012,1,0.0225555555555556,25
"Ohio",2012,1,0.0221685393258427,26
"Oregon",2012,1,0.022,27
"Massachusetts",2012,1,0.0217096774193548,28
"New Jersey",2012,1,0.0216129032258065,29
"New York",2012,1,0.0213709677419355,30
"Illinois",2012,1,0.02104,31
"Wyoming",2012,2,0.0401754385964912,1
"Arizona",2012,2,0.0401494252873563,2
"Florida",2012,2,0.039,3
"New Mexico",2012,2,0.0386896551724138,4
"Hawaii",2012,2,0.0378965517241379,5
"Utah",2012,2,0.0360769230769231,6
"California",2012,2,0.0341808972503618,7
"Oklahoma",2012,2,0.0334827586206896,8
"Connecticut",2012,2,0.0330689655172414,9
"Maine",2012,2,0.0328103448275862,10
"Nevada",2012,2,0.0325517241379311,11
"Arkansas",2012,2,0.031551724137931,12
"Texas",2012,2,0.0310357142857143,13
"Colorado",2012,2,0.0310204081632653,14
"Georgia",2012,2,0.0303448275862069,15
"South Dakota",2012,2,0.0299655172413793,16
"Maryland",2012,2,0.0296909090909091,17
"Louisiana",2012,2,0.0294827586206897,18
"District Of Columbia",2012,2,0.0288235294117647,19
"North Dakota",2012,2,0.0287586206896552,20
"Pennsylvania",2012,2,0.0287509727626459,21
"Kansas",2012,2,0.0287241379310345,22
"New Jersey",2012,2,0.0286551724137931,23
"Illinois",2012,2,0.028,24
"New York",2012,2,0.0276724137931034,25
"Oregon",2012,2,0.0262631578947369,26
"Massachusetts",2012,2,0.0258888888888889,27
"Ohio",2012,2,0.0255542168674699,28
"Iowa",2012,2,0.0248947368421053,29
"Delaware",2012,2,0.0243333333333333,30
"Wyoming",2012,3,0.0485901639344262,1
"North Carolina",2012,3,0.0482222222222222,2
"Arizona",2012,3,0.0476451612903225,3
"Utah",2012,3,0.0473225806451613,4
"New Mexico",2012,3,0.0460666666666667,5
"Florida",2012,3,0.0449677419354839,6
"Nevada",2012,3,0.0434516129032258,7
"Oklahoma",2012,3,0.0432205882352941,8
"Colorado",2012,3,0.0431129032258065,9
"Kansas",2012,3,0.0428064516129032,10
"South Dakota",2012,3,0.0416451612903226,11
"Rhode Island",2012,3,0.0411818181818182,12
"Georgia",2012,3,0.0411612903225807,13
"California",2012,3,0.0411199442119945,14
"Louisiana",2012,3,0.0408709677419355,15
"Illinois",2012,3,0.0398333333333333,16
"Arkansas",2012,3,0.0395806451612903,17
"Texas",2012,3,0.0388034682080925,18
"Pennsylvania",2012,3,0.0386996336996337,19
"Maine",2012,3,0.038258064516129,20
"North Dakota",2012,3,0.0379677419354839,21
"Maryland",2012,3,0.0378974358974359,22
"District Of Columbia",2012,3,0.0378545454545455,23
"Connecticut",2012,3,0.03759375,24
"Virginia",2012,3,0.0373333333333333,25
"Iowa",2012,3,0.037125,26
"Minnesota",2012,3,0.0354166666666667,27
"Ohio",2012,3,0.0346129032258064,28
"Delaware",2012,3,0.0342352941176471,29
"Oregon",2012,3,0.0342,30
"New Jersey",2012,3,0.0341290322580645,31
"Hawaii",2012,3,0.033,32
"New York",2012,3,0.0323870967741935,33
"Massachusetts",2012,3,0.032258064516129,34
"Arizona",2012,4,0.0554202898550725,1
"New Mexico",2012,4,0.0548,2
"Utah",2012,4,0.0540535714285714,3
"Wyoming",2012,4,0.05335,4
"Florida",2012,4,0.0521666666666667,5
"Rhode Island",2012,4,0.0517083333333334,6
"Colorado",2012,4,0.0503666666666667,7
"Nevada",2012,4,0.0501333333333333,8
"Louisiana",2012,4,0.0486,9
"North Carolina",2012,4,0.0485333333333333,10
"Oklahoma",2012,4,0.0473866666666667,11
"Texas",2012,4,0.0471988636363636,12
"District Of Columbia",2012,4,0.0471836734693878,13
"Maryland",2012,4,0.04715,14
"Virginia",2012,4,0.0465111111111111,15
"Georgia",2012,4,0.0464814814814815,16
"Connecticut",2012,4,0.0464495412844037,17
"Indiana",2012,4,0.0462692307692308,18
"New Jersey",2012,4,0.0459333333333334,19
"South Dakota",2012,4,0.0459,20
"Delaware",2012,4,0.0454230769230769,21
"Pennsylvania",2012,4,0.0446456692913385,22
"North Dakota",2012,4,0.0444666666666667,23
"Minnesota",2012,4,0.0438636363636364,24
"California",2012,4,0.0436321167883212,25
"Arkansas",2012,4,0.0435333333333333,26
"Kansas",2012,4,0.0434,27
"Maine",2012,4,0.0431454545454545,28
"Iowa",2012,4,0.0424067796610169,29
"New York",2012,4,0.0416101694915254,30
"Illinois",2012,4,0.0394210526315789,31
"Massachusetts",2012,4,0.0392307692307692,32
"Ohio",2012,4,0.0384333333333333,33
"Oregon",2012,4,0.0366333333333333,34
"Hawaii",2012,4,0.0323666666666666,35
"Arizona",2012,5,0.0607215189873418,1
"Utah",2012,5,0.0596451612903226,2
"New Mexico",2012,5,0.0590645161290323,3
"Indiana",2012,5,0.057741935483871,4
"Nevada",2012,5,0.0574838709677419,5
"Wyoming",2012,5,0.0554354838709677,6
"Oklahoma",2012,5,0.0542857142857143,7
"Illinois",2012,5,0.0528870967741936,8
"Louisiana",2012,5,0.052258064516129,9
"South Dakota",2012,5,0.0519677419354839,10
"Kansas",2012,5,0.0511935483870968,11
"North Carolina",2012,5,0.051,12
"Arkansas",2012,5,0.0508064516129032,13
"Colorado",2012,5,0.0506296296296296,14
"Georgia",2012,5,0.0502903225806452,15
"Iowa",2012,5,0.0495081967213115,16
"California",2012,5,0.0494661538461538,17
"Texas",2012,5,0.0493960396039604,18
"District Of Columbia",2012,5,0.0492448979591837,19
"Maryland",2012,5,0.0485967741935484,20
"Pennsylvania",2012,5,0.0470282258064516,21
"Virginia",2012,5,0.0469418604651163,22
"North Dakota",2012,5,0.0464516129032258,23
"Ohio",2012,5,0.0459032258064516,24
"Florida",2012,5,0.0453870967741936,25
"Delaware",2012,5,0.0448888888888889,26
"Connecticut",2012,5,0.0441666666666667,27
"Rhode Island",2012,5,0.043375,28
"Oregon",2012,5,0.0404193548387097,29
"New York",2012,5,0.040258064516129,30
"New Jersey",2012,5,0.0398709677419355,31
"Maine",2012,5,0.0362096774193548,32
"Massachusetts",2012,5,0.0306451612903226,33
"Hawaii",2012,5,0.0305,34
"Indiana",2012,6,0.0622,1
"Minnesota",2012,6,0.0590526315789474,2
"Utah",2012,6,0.0584883720930232,3
"Kansas",2012,6,0.0584827586206896,4
"Maryland",2012,6,0.0566226415094339,5
"Arkansas",2012,6,0.056542372881356,6
"Illinois",2012,6,0.0565316455696202,7
"North Carolina",2012,6,0.0563333333333334,8
"South Dakota",2012,6,0.0562857142857143,9
"Oklahoma",2012,6,0.0553913043478261,10
"Nevada",2012,6,0.0551666666666667,11
"Wyoming",2012,6,0.0544666666666667,12
"District Of Columbia",2012,6,0.05408,13
"Delaware",2012,6,0.0537333333333333,14
"Virginia",2012,6,0.0534719101123595,15
"Georgia",2012,6,0.0530333333333333,16
"New Mexico",2012,6,0.05292,17
"Pennsylvania",2012,6,0.0528421052631579,18
"Iowa",2012,6,0.0524909090909091,19
"New Jersey",2012,6,0.0523898305084746,20
"Arizona",2012,6,0.05215,21
"Ohio",2012,6,0.0512413793103448,22
"Colorado",2012,6,0.051125,23
"Texas",2012,6,0.0502307692307692,24
"Rhode Island",2012,6,0.04956,25
"New York",2012,6,0.0489666666666667,26
"North Dakota",2012,6,0.0487333333333333,27
"Louisiana",2012,6,0.0465333333333333,28
"Connecticut",2012,6,0.0464824561403509,29
"California",2012,6,0.0453730650154799,30
"Florida",2012,6,0.0354333333333333,31
"Massachusetts",2012,6,0.0334666666666667,32
"Maine",2012,6,0.0326,33
"Oregon",2012,6,0.0303,34
"Hawaii",2012,6,0.0272982456140351,35
"Indiana",2012,7,0.0629230769230769,1
"Kansas",2012,7,0.0628709677419355,2
"Nevada",2012,7,0.0609354838709677,3
"Illinois",2012,7,0.0607341772151899,4
"Oklahoma",2012,7,0.0598064516129032,5
"Utah",2012,7,0.0594677419354839,6
"Delaware",2012,7,0.0592727272727273,7
"New Mexico",2012,7,0.0591935483870968,8
"Minnesota",2012,7,0.059,9
"District Of Columbia",2012,7,0.0589473684210527,10
"Maryland",2012,7,0.0581451612903226,11
"New Jersey",2012,7,0.0579354838709677,12
"Colorado",2012,7,0.0577843137254902,13
"Wyoming",2012,7,0.0572903225806452,14
"South Dakota",2012,7,0.0569354838709677,15
"Virginia",2012,7,0.05655,16
"North Carolina",2012,7,0.0564444444444444,17
"Iowa",2012,7,0.05415,18
"Pennsylvania",2012,7,0.0540336538461538,19
"New York",2012,7,0.0540322580645161,20
"Arizona",2012,7,0.0524929577464789,21
"Connecticut",2012,7,0.052,22
"Rhode Island",2012,7,0.0509677419354839,23
"Ohio",2012,7,0.050952380952381,24
"Georgia",2012,7,0.0503225806451613,25
"Arkansas",2012,7,0.0502903225806451,26
"California",2012,7,0.044037037037037,27
"North Dakota",2012,7,0.0427741935483871,28
"Massachusetts",2012,7,0.0410967741935484,29
"Texas",2012,7,0.0391267605633803,30
"Louisiana",2012,7,0.0362258064516129,31
"Maine",2012,7,0.0347741935483871,32
"Florida",2012,7,0.0346129032258065,33
"Oregon",2012,7,0.03376,34
"Hawaii",2012,7,0.0264193548387097,35
"Arizona",2012,8,0.062390243902439,1
"Oklahoma",2012,8,0.0615294117647059,2
"Utah",2012,8,0.0613333333333333,3
"Kansas",2012,8,0.05856,4
"District Of Columbia",2012,8,0.0583548387096774,5
"New Mexico",2012,8,0.0581935483870968,6
"Nevada",2012,8,0.0580645161290323,7
"Indiana",2012,8,0.0564285714285714,8
"Wyoming",2012,8,0.0564193548387097,9
"Delaware",2012,8,0.0563214285714286,10
"New Jersey",2012,8,0.0559180327868852,11
"Rhode Island",2012,8,0.0558709677419355,12
"Maryland",2012,8,0.0557096774193548,13
"South Dakota",2012,8,0.0546451612903226,14
"Illinois",2012,8,0.054125,15
"Colorado",2012,8,0.053969696969697,16
"Connecticut",2012,8,0.0529677419354839,17
"Arkansas",2012,8,0.0526451612903226,18
"New York",2012,8,0.0522096774193548,19
"Pennsylvania",2012,8,0.0515675675675676,20
"Virginia",2012,8,0.0501847826086957,21
"Iowa",2012,8,0.0487586206896552,22
"North Carolina",2012,8,0.0480967741935484,23
"Texas",2012,8,0.0469158878504673,24
"Ohio",2012,8,0.0467741935483871,25
"Georgia",2012,8,0.0465161290322581,26
"California",2012,8,0.0458199697428139,27
"North Dakota",2012,8,0.0390645161290323,28
"Oregon",2012,8,0.039,29
"Massachusetts",2012,8,0.0381612903225807,30
"Maine",2012,8,0.035875,31
"Louisiana",2012,8,0.0339642857142857,32
"Florida",2012,8,0.0316129032258065,33
"Hawaii",2012,8,0.0219642857142857,34
"Oklahoma",2012,9,0.0521627906976744,1
"South Dakota",2012,9,0.0519,2
"Nevada",2012,9,0.05175,3
"Utah",2012,9,0.05065,4
"Arizona",2012,9,0.0495632183908046,5
"New Mexico",2012,9,0.0483666666666667,6
"Wyoming",2012,9,0.0476538461538462,7
"Delaware",2012,9,0.0465,8
"District Of Columbia",2012,9,0.0459,9
"California",2012,9,0.0457359375,10
"Texas",2012,9,0.0452428571428571,11
"Colorado",2012,9,0.0438490566037736,12
"Arkansas",2012,9,0.043,13
"Maryland",2012,9,0.0428666666666667,14
"North Carolina",2012,9,0.0422,15
"Georgia",2012,9,0.0418666666666667,16
"Virginia",2012,9,0.0409310344827586,17
"Kansas",2012,9,0.0405,18
"Louisiana",2012,9,0.0403,19
"Iowa",2012,9,0.0393,20
"Connecticut",2012,9,0.0392833333333333,21
"New Jersey",2012,9,0.0391,22
"Pennsylvania",2012,9,0.0377311320754717,23
"Rhode Island",2012,9,0.0375,24
"New York",2012,9,0.0369833333333333,25
"Indiana",2012,9,0.0368666666666667,26
"North Dakota",2012,9,0.0364,27
"Oregon",2012,9,0.036,28
"Illinois",2012,9,0.0354186046511628,29
"Florida",2012,9,0.0347333333333333,30
"Ohio",2012,9,0.0342666666666667,31
"Maine",2012,9,0.02905,32
"Massachusetts",2012,9,0.0277333333333333,33
"Hawaii",2012,9,0.0247,34
"Arizona",2012,10,0.043183908045977,1
"Louisiana",2012,10,0.0428275862068966,2
"Texas",2012,10,0.039822429906542,3
"Nevada",2012,10,0.0397096774193548,4
"California",2012,10,0.0396093979441997,5
"Oklahoma",2012,10,0.0394615384615385,6
"Utah",2012,10,0.0391774193548387,7
"Wyoming",2012,10,0.0380645161290323,8
"North Carolina",2012,10,0.0368064516129032,9
"Arkansas",2012,10,0.0362903225806451,10
"Georgia",2012,10,0.0345806451612903,11
"Florida",2012,10,0.0345161290322581,12
"South Dakota",2012,10,0.033,13
"District Of Columbia",2012,10,0.0324857142857143,14
"Rhode Island",2012,10,0.0324193548387097,15
"Virginia",2012,10,0.0323720930232558,16
"Connecticut",2012,10,0.0323,17
"Kansas",2012,10,0.032,18
"New Mexico",2012,10,0.0318387096774194,19
"Maryland",2012,10,0.0304677419354839,20
"Iowa",2012,10,0.0290967741935484,21
"Ohio",2012,10,0.0280645161290322,22
"Pennsylvania",2012,10,0.0279395348837209,23
"Oregon",2012,10,0.0275294117647059,24
"Delaware",2012,10,0.0273214285714286,25
"Illinois",2012,10,0.0269344262295082,26
"New York",2012,10,0.0267903225806452,27
"Colorado",2012,10,0.0264193548387097,28
"New Jersey",2012,10,0.0259016393442623,29
"Maine",2012,10,0.0255166666666667,30
"North Dakota",2012,10,0.0243225806451613,31
"Hawaii",2012,10,0.0228909090909091,32
"Massachusetts",2012,10,0.0218333333333333,33
"Florida",2012,11,0.0393333333333333,1
"Oklahoma",2012,11,0.0392564102564103,2
"Louisiana",2012,11,0.0373333333333334,3
"Texas",2012,11,0.0373197674418605,4
"Wyoming",2012,11,0.0368166666666667,5
"North Carolina",2012,11,0.0341,6
"Arkansas",2012,11,0.0337,7
"Utah",2012,11,0.03365,8
"Hawaii",2012,11,0.0330416666666666,9
"California",2012,11,0.0324465493910691,10
"Arizona",2012,11,0.0324235294117647,11
"New Mexico",2012,11,0.0311,12
"Georgia",2012,11,0.0300333333333333,13
"Nevada",2012,11,0.0295666666666667,14
"Connecticut",2012,11,0.0289333333333334,15
"Virginia",2012,11,0.0274,16
"Kansas",2012,11,0.0272777777777778,17
"Rhode Island",2012,11,0.0272105263157895,18
"Maryland",2012,11,0.0262666666666667,19
"Maine",2012,11,0.02585,20
"Colorado",2012,11,0.0252368421052632,21
"District Of Columbia",2012,11,0.02465,22
"Pennsylvania",2012,11,0.0244658119658119,23
"Iowa",2012,11,0.0243928571428572,24
"South Dakota",2012,11,0.0243666666666667,25
"New York",2012,11,0.0232166666666667,26
"New Jersey",2012,11,0.0225535714285714,27
"Ohio",2012,11,0.0223,28
"Illinois",2012,11,0.0211224489795918,29
"Delaware",2012,11,0.0206818181818182,30
"Oregon",2012,11,0.0201,31
"North Dakota",2012,11,0.0195714285714286,32
"Massachusetts",2012,11,0.0193333333333333,33
"Wyoming",2012,12,0.0364838709677419,1
"Utah",2012,12,0.0354666666666667,2
"Florida",2012,12,0.0324193548387097,3
"Hawaii",2012,12,0.0309354838709677,4
"New Mexico",2012,12,0.0308709677419355,5
"Arizona",2012,12,0.0306666666666667,6
"Oklahoma",2012,12,0.0300227272727273,7
"Louisiana",2012,12,0.0295806451612903,8
"Texas",2012,12,0.0295675675675675,9
"Nevada",2012,12,0.0294838709677419,10
"Colorado",2012,12,0.0294430379746836,11
"Rhode Island",2012,12,0.0289285714285714,12
"California",2012,12,0.0288677184466019,13
"Maine",2012,12,0.0276612903225806,14
"North Carolina",2012,12,0.0275161290322581,15
"South Dakota",2012,12,0.0274193548387097,16
"Connecticut",2012,12,0.0273114754098361,17
"Arkansas",2012,12,0.0266774193548387,18
"Georgia",2012,12,0.025741935483871,19
"Oregon",2012,12,0.0254193548387097,20
"North Dakota",2012,12,0.0248387096774194,21
"Ohio",2012,12,0.0236129032258064,22
"Kansas",2012,12,0.0228064516129032,23
"Pennsylvania",2012,12,0.0225,24
"Iowa",2012,12,0.0224838709677419,25
"Virginia",2012,12,0.0224516129032258,26
"Maryland",2012,12,0.0219655172413793,27
"New York",2012,12,0.021241935483871,28
"New Jersey",2012,12,0.0209677419354839,29
"Massachusetts",2012,12,0.0208064516129032,30
"Illinois",2012,12,0.0201290322580645,31
"District Of Columbia",2012,12,0.0191451612903226,32
"Delaware",2012,12,0.0136111111111111,33
"Wyoming",2013,1,0.0403225806451613,1
"Utah",2013,1,0.0385806451612903,2
"Hawaii",2013,1,0.0369677419354839,3
"Florida",2013,1,0.0342903225806452,4
"Rhode Island",2013,1,0.0332258064516129,5
"New Mexico",2013,1,0.0325161290322581,6
"North Dakota",2013,1,0.0322777777777778,7
"Maine",2013,1,0.0321774193548387,8
"Connecticut",2013,1,0.0309032258064516,9
"Oklahoma",2013,1,0.030390625,10
"South Dakota",2013,1,0.03016,11
"Arizona",2013,1,0.0298840579710145,12
"Louisiana",2013,1,0.0298709677419355,13
"Texas",2013,1,0.029425,14
"California",2013,1,0.0284146341463415,15
"Colorado",2013,1,0.0281222222222222,16
"North Carolina",2013,1,0.0279032258064516,17
"Iowa",2013,1,0.0273870967741935,18
"Ohio",2013,1,0.0264516129032258,19
"Kansas",2013,1,0.0262903225806452,20
"Arkansas",2013,1,0.0262258064516129,21
"Maryland",2013,1,0.0252258064516129,22
"Pennsylvania",2013,1,0.0250349344978166,23
"Georgia",2013,1,0.0250322580645161,24
"Illinois",2013,1,0.0249090909090909,25
"New Jersey",2013,1,0.023864406779661,26
"Indiana",2013,1,0.0229166666666667,27
"New York",2013,1,0.0228387096774194,28
"Massachusetts",2013,1,0.0227741935483871,29
"Virginia",2013,1,0.022741935483871,30
