"usstate","local_year","local_month","so2maxvalue","rank"
"Maine",2009,1,9.1758064516129,12
"Colorado",2009,1,7.90322580645161,13
"Illinois",2009,1,5.61946308724832,14
"South Carolina",2009,1,5.2258064516129,15
"Texas",2009,1,4.65348837209302,16
"Tennessee",2009,1,3.68064516129032,17
"Arizona",2009,1,3.16806722689076,18
"Arkansas",2009,1,3.12903225806452,19
"North Dakota",2009,1,2.83703703703704,20
"Oregon",2009,1,2.70322580645161,21
"California",2009,1,2.6728855721393,22
"Oklahoma",2009,1,2.09473684210526,23
"Florida",2009,1,1.83870967741935,24
"Louisiana",2009,2,17.1785714285714,1
"Country Of Mexico",2009,2,14.5,2
"District Of Columbia",2009,2,14,3
"New York",2009,2,13.4094488188976,4
"Kansas",2009,2,12.8214285714286,5
"Maine",2009,2,9.57567567567568,6
"Connecticut",2009,2,9.10384615384615,7
"Virginia",2009,2,8.83333333333333,8
"Massachusetts",2009,2,8.53928571428571,9
"Pennsylvania",2009,2,7.93214285714286,10
"Maryland",2009,2,7.5,11
"Colorado",2009,2,7.28,12
"Illinois",2009,2,5.19047619047619,13
"Arkansas",2009,2,4.32142857142857,14
"North Carolina",2009,2,4.16296296296296,15
"South Carolina",2009,2,3.32142857142857,16
"Texas",2009,2,3.28018867924528,17
"Oregon",2009,2,2.7,18
"Tennessee",2009,2,2.64642857142857,19
"Oklahoma",2009,2,2.42222222222222,20
"Arizona",2009,2,2.36936936936937,21
"California",2009,2,2.09878706199461,22
"Florida",2009,2,1.28571428571429,23
"North Dakota",2009,2,1.225,24
"Louisiana",2009,3,12.0354838709677,1
"District Of Columbia",2009,3,10.6451612903226,2
"New York",2009,3,9.54275862068965,3
"Pennsylvania",2009,3,8.77837837837838,4
"Connecticut",2009,3,7.8969696969697,5
"Virginia",2009,3,7.76595744680851,6
"Indiana",2009,3,7.4,7
"Maryland",2009,3,7.36842105263158,8
"Kansas",2009,3,7.12903225806452,9
"Colorado",2009,3,6.40740740740741,10
"Massachusetts",2009,3,6.22903225806452,11
"Maine",2009,3,5.75961538461539,12
"Illinois",2009,3,4.78378378378378,13
"North Carolina",2009,3,4.02258064516129,14
"Arkansas",2009,3,3.80645161290323,15
"New Hampshire",2009,3,3.6,16
"Texas",2009,3,2.92362637362637,17
"Tennessee",2009,3,2.91666666666667,18
"Arizona",2009,3,2.45967741935484,19
"Oregon",2009,3,2.45161290322581,20
"California",2009,3,2.15470737913486,21
"South Carolina",2009,3,1.80645161290323,22
"North Dakota",2009,3,1.1258064516129,23
"Florida",2009,3,1.06451612903226,24
"Country Of Mexico",2009,3,0.8,25
"Oklahoma",2009,3,0.7,26
"Iowa",2009,3,0.4,27
"Kansas",2009,4,17.2333333333333,1
"Ohio",2009,4,15.7739130434783,2
"Pennsylvania",2009,4,11.1940677966102,3
"District Of Columbia",2009,4,10.8,4
"Maryland",2009,4,8.3,5
"Colorado",2009,4,7.66666666666667,6
"New York",2009,4,6.73066666666667,7
"Louisiana",2009,4,6.66,8
"Virginia",2009,4,6.54237288135593,9
"New Hampshire",2009,4,6.264,10
"Indiana",2009,4,5.51333333333333,11
"Illinois",2009,4,4.57413793103448,12
"Massachusetts",2009,4,4.5,13
"Maine",2009,4,4.20833333333333,14
"Connecticut",2009,4,3.84302325581395,15
"Oregon",2009,4,3.58333333333333,16
"South Carolina",2009,4,3.10714285714286,17
"North Carolina",2009,4,2.71333333333333,18
"Oklahoma",2009,4,2.66730769230769,19
"Texas",2009,4,2.33470588235294,20
"California",2009,4,2.31972789115646,21
"Iowa",2009,4,2.27727272727273,22
"Arkansas",2009,4,2.06666666666667,23
"Arizona",2009,4,1.91208791208791,24
"North Dakota",2009,4,0.686666666666667,25
"Idaho",2009,4,0.6,26
"Florida",2009,4,0.533333333333333,27
"Ohio",2009,5,15.8612903225806,1
"Pennsylvania",2009,5,10.231221719457,2
"Maryland",2009,5,9.85185185185185,3
"Kansas",2009,5,9.25806451612903,4
"Virginia",2009,5,8.41935483870968,5
"District Of Columbia",2009,5,8.4,6
"Indiana",2009,5,8,7
"Colorado",2009,5,7.23076923076923,8
"Louisiana",2009,5,6.65483870967742,9
"Illinois",2009,5,4.36039603960396,10
"New Hampshire",2009,5,4.1551724137931,11
"New York",2009,5,3.92721088435374,12
"Massachusetts",2009,5,3.84838709677419,13
"Oklahoma",2009,5,3.22903225806452,14
"Connecticut",2009,5,3.09195402298851,15
"Maine",2009,5,2.99180327868852,16
"Oregon",2009,5,2.41612903225806,17
"Texas",2009,5,2.17624309392265,18
"California",2009,5,2.04585561497326,19
"Arkansas",2009,5,1.70967741935484,20
"Iowa",2009,5,1.52741935483871,21
"Idaho",2009,5,1.5258064516129,22
"Arizona",2009,5,1.42857142857143,23
"North Carolina",2009,5,0.938709677419355,24
"Florida",2009,5,0.838709677419355,25
"Tennessee",2009,5,0.794736842105263,26
"South Carolina",2009,5,0.774193548387097,27
"North Dakota",2009,5,0.641935483870968,28
"Indiana",2009,6,10.7833333333333,1
"Pennsylvania",2009,6,10.0064935064935,2
"Kansas",2009,6,9.6,3
"New Hampshire",2009,6,9.48928571428572,4
"Ohio",2009,6,9.24333333333333,5
"Maryland",2009,6,8.86666666666667,6
"District Of Columbia",2009,6,6.73333333333333,7
"Virginia",2009,6,6.03333333333333,8
"Colorado",2009,6,5.7037037037037,9
"North Carolina",2009,6,4.69666666666667,10
"Oklahoma",2009,6,4.39047619047619,11
"Connecticut",2009,6,3.02333333333333,12
"Illinois",2009,6,2.90833333333333,13
"Massachusetts",2009,6,2.78,14
"Louisiana",2009,6,2.775,15
"New York",2009,6,2.62589928057554,16
"Arkansas",2009,6,2.6,17
"Texas",2009,6,2.43072289156627,18
"South Carolina",2009,6,2.33333333333333,19
"Maine",2009,6,2.30333333333333,20
"Oregon",2009,6,2.23529411764706,21
"Arizona",2009,6,2.15789473684211,22
"California",2009,6,1.90518417462483,23
"Tennessee",2009,6,1.74,24
"Idaho",2009,6,1.34347826086957,25
"Florida",2009,6,0.9,26
"Iowa",2009,6,0.885,27
"North Dakota",2009,6,0.493333333333333,28
"Maryland",2009,7,11.9354838709677,1
"Kansas",2009,7,11.5925925925926,2
"Pennsylvania",2009,7,9.33877551020409,3
"District Of Columbia",2009,7,7.41935483870968,4
"Virginia",2009,7,6,5
"Colorado",2009,7,5.83870967741935,6
"Ohio",2009,7,5.39354838709677,7
"Indiana",2009,7,5.23225806451613,8
"New Hampshire",2009,7,4.76451612903226,9
"Illinois",2009,7,3.81223021582734,10
"Oklahoma",2009,7,3.70909090909091,11
"New York",2009,7,3.3609375,12
"Connecticut",2009,7,3.225,13
"Maine",2009,7,3.12830188679245,14
"Arkansas",2009,7,2.87096774193548,15
"Texas",2009,7,2.7747311827957,16
"Louisiana",2009,7,2.31290322580645,17
"Massachusetts",2009,7,2.30967741935484,18
"Oregon",2009,7,2.28461538461538,19
"California",2009,7,1.82988357050453,20
"North Carolina",2009,7,1.55161290322581,21
"Idaho",2009,7,1.52631578947368,22
"Arizona",2009,7,1.06451612903226,23
"Florida",2009,7,1.03225806451613,24
"Iowa",2009,7,0.990322580645161,25
"Tennessee",2009,7,0.964516129032258,26
"South Carolina",2009,7,0.833333333333333,27
"North Dakota",2009,7,0.470967741935484,28
"Maryland",2009,8,17,1
"Pennsylvania",2009,8,10.9553719008264,2
"Colorado",2009,8,10.1481481481481,3
"District Of Columbia",2009,8,9.96774193548387,4
"Virginia",2009,8,8.54838709677419,5
"Ohio",2009,8,6.64285714285714,6
"Kansas",2009,8,6.08333333333333,7
"Illinois",2009,8,5.21807228915663,8
"Indiana",2009,8,4.79677419354839,9
"New York",2009,8,3.91969696969697,10
"Connecticut",2009,8,3.67682926829268,11
"Texas",2009,8,3.60192307692308,12
"Arkansas",2009,8,2.87096774193548,13
"New Hampshire",2009,8,2.6,14
"North Carolina",2009,8,2.46451612903226,15
"Massachusetts",2009,8,2.28518518518519,16
